"","date","party","approve_rate","approve_lower","approve_upper"
"264",2019-12-30,"자유공화당",1.24872124990454,1.05384465624298,1.43870709880852
"265",2019-12-31,"자유공화당",1.24623568956101,0.995356028926602,1.49770373973997
"266",2020-01-01,"자유공화당",1.24343152376098,0.949108744249139,1.53944402715258
"267",2020-01-02,"자유공화당",1.24552227812993,0.893585809970511,1.59391993760736
"268",2020-01-03,"자유공화당",1.25122920556982,0.866890228142438,1.63446335851685
"269",2020-01-04,"자유공화당",1.24778054661701,0.827683965341403,1.66361748486367
"270",2020-01-05,"자유공화당",1.24676672229736,0.802481074645079,1.69610875150868
"271",2020-01-06,"자유공화당",1.2420180472262,0.774926179531859,1.71227277695422
"272",2020-01-07,"자유공화당",1.25447694334845,0.76208946952023,1.74169619552559
"273",2020-01-08,"자유공화당",1.2478557625336,0.762766516857258,1.74908884722007
"274",2020-01-09,"자유공화당",1.24106904791274,0.719972301767325,1.75367514590682
"275",2020-01-10,"자유공화당",1.24617339466628,0.713774601975786,1.76822779467594
"276",2020-01-11,"자유공화당",1.24275277127488,0.712479925333144,1.7794623605542
"277",2020-01-12,"자유공화당",1.24378480765224,0.689003723702757,1.78864312297138
"278",2020-01-13,"자유공화당",1.24057477237818,0.703774854321877,1.78220125000646
"279",2020-01-14,"자유공화당",1.24971396161504,0.710382468418584,1.7963918918641
"280",2020-01-15,"자유공화당",1.2404128718647,0.703601210518668,1.77075932485448
"281",2020-01-16,"자유공화당",1.24887759842322,0.695515854524112,1.77283186908951
"282",2020-01-17,"자유공화당",1.22931436171424,0.691428245057114,1.7696022133198
"283",2020-01-18,"자유공화당",1.24718674677581,0.722983180226006,1.76897109252963
"284",2020-01-19,"자유공화당",1.23734159491277,0.716134145248653,1.75223978701443
"285",2020-01-20,"자유공화당",1.23796441676426,0.738110659800621,1.74353887009126
"286",2020-01-21,"자유공화당",1.24050972747633,0.765007926460612,1.71911970114092
"287",2020-01-22,"자유공화당",1.23301961515287,0.787223462161734,1.67800598597144
"288",2020-01-23,"자유공화당",1.23052375230742,0.787479636906347,1.67581548551974
"289",2020-01-24,"자유공화당",1.22110510284224,0.758065086747393,1.68467080621934
"290",2020-01-25,"자유공화당",1.20285305674588,0.721995186586305,1.68606024223764
"291",2020-01-26,"자유공화당",1.19071815931951,0.697729275158786,1.68344197959414
"292",2020-01-27,"자유공화당",1.17395442276696,0.676752433144006,1.66731153005776
"293",2020-01-28,"자유공화당",1.16889114412201,0.661565258996735,1.67798918305644
"294",2020-01-29,"자유공화당",1.15447675818833,0.652383532760865,1.65590664292877
"295",2020-01-30,"자유공화당",1.14066189806874,0.648882098719063,1.6344713362781
"296",2020-01-31,"자유공화당",1.11860110613757,0.598532006993084,1.63639443263149
"297",2020-02-01,"자유공화당",1.1067922873018,0.57148130013305,1.65288422805347
"298",2020-02-02,"자유공화당",1.08345147998343,0.530307185635517,1.6358797701227
"299",2020-02-03,"자유공화당",1.07402896435218,0.503778168687924,1.64360185078976
"300",2020-02-04,"자유공화당",1.06030886469279,0.484040349242649,1.64724142835959
"301",2020-02-05,"자유공화당",1.04931090552796,0.461342798179432,1.62811077790127
"302",2020-02-06,"자유공화당",1.03923579931846,0.457547369291754,1.62169366552457
"303",2020-02-07,"자유공화당",1.02413892843067,0.430628246024349,1.61772881479434
