조사 시작,중간 날짜,조사 끝,광역,선거구,,새누리당,더불어민주당,국민의당,정의당,무소속1,무소속2,무소속3,새누리1,민주1,국민1,정의1,무속1,무속2,무속3,무응답,조사 기관,언론사,조사방법,ARS/전화면접,"응답자수(N, 응답완료사례수)",응답률,가중치,나이
2016/04/03,2016/04/04,2016/04/05,충북,청주시흥덕구,충북청주시흥덕구,0.294,0.333,0.086,0,0.11,0,0,0.357229648,0.404617254,0.104495747,0,0.133657351,0,0,0.177,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,506,13.8,1.72,3
2016/04/04,2016/04/04,2016/04/05,충남,천안시을,충남천안시을,0.31,0.374,0.111,0.057,0,0,0,0.363849765,0.438967136,0.13028169,0.066901408,0,0,0,0.148,리얼미터,충청투데이,유선/스마트폰앱혼합,ARS,511,2.1,2.48,2
2016/04/03,2016/04/04,2016/04/05,충남,천안시을,충남천안시을,0.273,0.424,0.065,0.027,0,0,0,0.346007605,0.5373891,0.082382763,0.034220532,0,0,0,0.211,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016/04/02,2016/04/03,2016/04/04,서울,중구성동구갑,서울중구성동구갑,0.362,0.362,0.057,0.032,0,0,0,0.445264453,0.445264453,0.070110701,0.039360394,0,0,0,0.187,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,505,18.4,1.46,3
2016/04/03,2016/04/04,2016/04/04,서울,중랑구을,서울중랑구을,0.347,0.317,0.083,0,0.028,0.021,0,0.435929648,0.398241206,0.104271357,0,0.035175879,0.02638191,0,0.204,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,505,17.2,1.34,3
2016/04/03,2016/04/04,2016/04/04,서울,노원구갑,서울노원구갑,0.45,0.288,0.149,0,0,0,0,0.507328072,0.324689966,0.167981962,0,0,0,0,0.113,우리리서치,이노근,유선/스마트폰앱혼합,ARS,653,1.8,1.02,4
2016/04/03,2016/04/04,2016/04/04,서울,강서구갑,서울강서구갑,0.323,0.29,0.105,0,0.084,0,0,0.402743142,0.36159601,0.130922693,0,0.104738155,0,0,0.198,한국리서치,한겨레신문,유선RDD,전화면접,500,6.5,2.02,3
2016/04/03,2016/04/04,2016/04/04,서울,강서구을,서울강서구을,0.455,0.303,0.079,0,0.022,0,0,0.529685681,0.352735739,0.091967404,0,0.025611176,0,0,0.141,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,505,14.3,1.51,3
2016/04/03,2016/04/04,2016/04/04,서울,구로구갑,서울구로구갑,0.297,0.466,0.066,0.032,0,0,0,0.344947735,0.541231127,0.076655052,0.037166086,0,0,0,0.139,한국리서치,한겨레신문,유선RDD,전화면접,500,9.6,1.96,3
2016/04/02,2016/04/03,2016/04/04,서울,관악구을,서울관악구을,0.359,0.292,0.193,0,0,0,0,0.42535545,0.345971564,0.228672986,0,0,0,0,0.156,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,506,17.3,1.42,3
2016/04/02,2016/04/03,2016/04/04,부산,북구강서구갑,부산북구강서구갑,0.411,0.456,0,0,0,0,0,0.474048443,0.525951557,0,0,0,0,0,0.133,TNS,SBS,유선RDD,전화면접,505,10.8,2.31,3
2016/04/03,2016/04/04,2016/04/04,부산,사하구갑,부산사하구갑,0.318,0.272,0,0,0.009,0.005,0.004,0.523026316,0.447368421,0,0,0.014802632,0.008223684,0.006578947,0.392,한국사회여론연구소,부산일보,유선RDD,ARS,710,15.2,2.42,3
2016/04/04,2016/04/04,2016/04/04,대구,동구갑,대구동구갑,0.482,0,0,0,0.364,0,0,0.569739953,0,0,0,0.430260047,0,0,0.154,폴스미스,"매일신문,TBC",유선/스마트폰앱혼합,ARS,765,2,2.45,2
2016/04/03,2016/04/04,2016/04/04,대구,북구을,대구북구을,0.266,0,0,0.057,0.372,0,0,0.382733813,0,0,0.082014388,0.535251799,0,0,0.305,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,23.1,1.87,3
2016/04/03,2016/04/04,2016/04/04,대구,수성구갑,대구수성구갑,0.285,0.556,0,0,0,0,0,0.338882283,0.661117717,0,0,0,0,0,0.159,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,21.2,1.77,3
2016/04/02,2016/04/03,2016/04/04,인천,중구동구강화군옹진군,인천중구동구강화군옹진군,0.32,0,0.116,0.094,0.26,0,0,0.405063291,0,0.146835443,0.118987342,0.329113924,0,0,0.21,모노커뮤니케이션즈,인천일보,유선/스마트폰앱혼합,ARS,552,4.6,2.37,4
2016/04/03,2016/04/04,2016/04/04,인천,남동구갑,인천남동구갑,0.33,0.373,0.11,0,0,0,0,0.405904059,0.458794588,0.135301353,0,0,0,0,0.187,한국리서치,한겨레신문,유선RDD,전화면접,500,7.3,2,2
2016/04/02,2016/04/03,2016/04/04,인천,서구을,인천서구을,0.368,0.356,0.098,0,0,0,0,0.447688564,0.433090024,0.119221411,0,0,0,0,0.178,모노커뮤니케이션즈,인천일보,유선/스마트폰앱혼합,ARS,500,2.4,2.28,3
2016/04/03,2016/04/04,2016/04/04,광주,서구갑,광주서구갑,0.053,0.346,0.47,0.049,0,0,0,0.057734205,0.376906318,0.511982571,0.053376906,0,0,0,0.082,리얼미터,무등일보,유선/스마트폰앱혼합,ARS,715,2.3,2.34,2
2016/04/03,2016/04/04,2016/04/04,광주,서구을,광주서구을,0.012,0.279,0.461,0.06,0.067,0,0,0.013651877,0.317406143,0.524459613,0.068259386,0.076222981,0,0,0.121,포커스컴퍼니,문화일보,유선RDD,전화면접,500,10.3,1.9,2
2016/04/03,2016/04/04,2016/04/04,광주,북구을,광주북구을,0.039,0.331,0.499,0,0.022,0,0,0.043771044,0.371492705,0.560044893,0,0.024691358,0,0,0.109,리얼미터,무등일보,유선/스마트폰앱혼합,ARS,514,2.1,1.94,2
2016/04/03,2016/04/04,2016/04/04,광주,광산구을,광주광산구을,0.032,0.394,0.329,0.027,0.016,0,0,0.040100251,0.493734336,0.412280702,0.033834586,0.020050125,0,0,0.202,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,21.5,1.05,3
2016/04/03,2016/04/04,2016/04/04,대전,서구갑,대전서구갑,0.342,0.404,0.054,0,0,0,0,0.4275,0.505,0.0675,0,0,0,0,0.2,포커스컴퍼니,문화일보,유선RDD,전화면접,500,11.2,1.9,3
2016/04/03,2016/04/04,2016/04/04,세종,세종특별자치시,세종세종특별자치시,0.392,0.089,0.03,0,0.319,0,0,0.472289157,0.107228916,0.036144578,0,0.384337349,0,0,0.17,포커스컴퍼니,문화일보,유선RDD,전화면접,500,8.9,1.8,3
2016/04/02,2016/04/03,2016/04/04,경기,수원시갑,경기수원시갑,0.32,0.389,0.103,0,0,0,0,0.39408867,0.479064039,0.126847291,0,0,0,0,0.188,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,506,13.6,1.78,3
2016/04/03,2016/04/04,2016/04/04,경기,수원시을,경기수원시을,0.284,0.354,0.085,0,0,0,0,0.392807746,0.489626556,0.117565698,0,0,0,0,0.277,한국리서치,한겨레신문,유무선혼합RDD,전화면접,600,10.5,2.11,3
2016/04/03,2016/04/04,2016/04/04,경기,수원시정,경기수원시정,0.28,0.323,0.091,0.088,0,0,0,0.358056266,0.413043478,0.116368286,0.112531969,0,0,0,0.218,한국리서치,더불어민주당 경기도당,유무선혼합RDD,전화면접,600,8.8,1.78,3
2016/04/02,2016/04/03,2016/04/04,경기,수원시정,경기수원시정,0.277,0.346,0.08,0.08,0,0,0,0.353767561,0.441890166,0.102171137,0.102171137,0,0,0,0.217,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,505,11.4,1.61,3
2016/04/03,2016/04/04,2016/04/04,경기,수원시무,경기수원시무,0.304,0.333,0.052,0,0,0,0,0.441219158,0.483309144,0.075471698,0,0,0,0,0.311,한국CNR,경인일보,유선/인터넷혼합,전화면접,510,21,1.47,3
2016/04/01,2016/04/03,2016/04/04,경기,안양시동안구갑,경기안양시동안구갑,0.427,0.358,0.129,0,0,0,0,0.467177243,0.391684902,0.141137856,0,0,0,0,0.086,윈폴,경기남부신문,유선RDD,ARS,500,1,2.4,3
2016/04/02,2016/04/03,2016/04/04,경기,평택시갑,경기평택시갑,0.539,0.219,0.14,0.026,0,0,0,0.583333333,0.237012987,0.151515152,0.028138528,0,0,0,0.076,모노커뮤니케이션즈,"평택시민신문, 평택신문, 평택자치신문, 평택시사신문, 평택저널",유선RDD,ARS,700,2.7,2.35,2
2016/04/03,2016/04/04,2016/04/04,경기,평택시갑,경기평택시갑,0.44,0.204,0.157,0.062,0,0,0,0.509849363,0.236384705,0.181923523,0.07184241,0,0,0,0.137,리얼미터,최인규 후보,유선/스마트폰앱혼합,ARS,516,2.1,1.7,4
2016/04/02,2016/04/03,2016/04/04,경기,평택시을,경기평택시을,0.431,0.271,0.138,0,0,0,0,0.513095238,0.322619048,0.164285714,0,0,0,0,0.16,모노커뮤니케이션즈,"평택시민신문, 평택신문, 평택자치신문, 평택시사신문, 평택저널",유선/스마트폰앱혼합,ARS,1037,4.3,1.78,2
2016/04/03,2016/04/04,2016/04/04,경기,안산시단원구을,경기안산시단원구을,0.345,0.197,0.22,0.047,0,0,0,0.42645241,0.243510507,0.271940667,0.058096415,0,0,0,0.191,한국리서치,한겨레신문,유선RDD,전화면접,500,9.8,1.91,3
2016/04/03,2016/04/04,2016/04/04,강원,원주시을,강원원주시을,0.382,0.369,0.07,0,0,0,0,0.465286236,0.449451888,0.085261876,0,0,0,0,0.179,코리아리서치센터,"춘천KBS·춘천MBC·G1강원민방,강원일보",유선RDD,전화면접,500,16.9,1.66,3
2016/04/03,2016/04/04,2016/04/04,강원,동해시삼척시,강원동해시삼척시,0.272,0.109,0,0,0.405,0,0,0.34605598,0.138676845,0,0,0.515267176,0,0,0.214,코리아리서치센터,"춘천KBS·춘천MBC·G1강원민방,강원일보",유선RDD,전화면접,500,27.1,2.3,2
2016/04/03,2016/04/04,2016/04/04,충북,청주시서원구,충북청주시서원구,0.345,0.329,0.034,0.022,0,0,0,0.47260274,0.450684932,0.046575342,0.030136986,0,0,0,0.27,한국갤럽조사연구소,KBS청주,유선RDD,전화면접,505,15.6,1.9,2
2016/04/03,2016/04/04,2016/04/04,충북,청주시청원구,충북청주시청원구,0.333,0.308,0.044,0,0.052,0,0,0.45183175,0.417910448,0.059701493,0,0.070556309,0,0,0.263,한국갤럽조사연구소,KBS청주,유선RDD,전화면접,507,11.8,1.96,2
2016/04/03,2016/04/04,2016/04/04,충북,충주시,충북충주시,0.599,0.18,0,0,0,0,0,0.768934531,0.231065469,0,0,0,0,0,0.221,한국갤럽조사연구소,KBS청주,유선RDD,전화면접,503,14.5,1.9,2
2016/04/03,2016/04/04,2016/04/04,충북,보은군옥천군영동군괴산군,충북보은군옥천군영동군괴산군,0.47,0.217,0,0,0,0,0,0.684133916,0.315866084,0,0,0,0,0,0.313,한국갤럽조사연구소,KBS청주,유선RDD,전화면접,510,14.5,2.07,2
2016/04/03,2016/04/04,2016/04/04,충북,증평군진천군음성군,충북증평군진천군음성군,0.39,0.255,0.063,0,0,0,0,0.550847458,0.360169492,0.088983051,0,0,0,0,0.292,한국갤럽조사연구소,KBS청주,유선RDD,전화면접,504,15.5,1.97,2
2016/04/01,2016/04/02,2016/04/03,서울,종로구,서울종로구,0.426,0.349,0.077,0.029,0,0,0,0.48354143,0.396140749,0.087400681,0.03291714,0,0,0,0.119,조원씨앤아이,"국민일보, CBS",유선/스마트폰앱혼합,ARS,500,1.8,1.58,4
2016/03/31,2016/04/02,2016/04/03,서울,용산구,서울용산구,0.328,0.427,0.031,0.014,0,0,0,0.41,0.53375,0.03875,0.0175,0,0,0,0.2,리얼미터,MBN,유선RDD,전화면접,514,9,2.43,2
2016/04/01,2016/04/02,2016/04/03,서울,광진구을,서울광진구을,0.321,0.45,0.097,0,0,0,0,0.369815668,0.51843318,0.111751152,0,0,0,0,0.132,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,504,10.9,1.51,3
2016/04/01,2016/04/02,2016/04/03,서울,성북구갑,서울성북구갑,0.417,0.321,0.14,0,0,0,0,0.474943052,0.365603645,0.159453303,0,0,0,0,0.122,리얼미터,정태근 후보,유선/스마트폰앱혼합,ARS,1005,3,2.13,3
2016/04/01,2016/04/02,2016/04/03,서울,성북구을,서울성북구을,0.417,0.249,0.187,0.025,0,0,0,0.474943052,0.283599089,0.212984055,0.028473804,0,0,0,0.122,조원씨앤아이,김인원,유선RDD,ARS,502,1.7,2.4,2
2016/04/02,2016/04/03,2016/04/03,서울,강북구을,서울강북구을,0.28,0.452,0.095,0,0,0,0,0.338573156,0.546553809,0.114873035,0,0,0,0,0.173,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,531,17,1.22,3
2016/03/31,2016/04/02,2016/04/03,서울,은평구을,서울은평구을,0,0.173,0.191,0.062,0.308,0.042,0,0,0.222938144,0.246134021,0.079896907,0.396907216,0.054123711,0,0.224,리얼미터,MBN,유선RDD,전화면접,508,8.7,2.27,3
2016/04/01,2016/04/02,2016/04/03,서울,마포구갑,서울마포구갑,0.313,0.371,0.067,0,0.116,0,0,0.361014994,0.427912341,0.07727797,0,0.133794694,0,0,0.133,조원씨앤아이,"국민일보, CBS",유선/스마트폰앱혼합,ARS,500,1.8,1.49,3
2016/04/02,2016/04/03,2016/04/03,서울,마포구을,서울마포구을,0.307,0.299,0.087,0.051,0.039,0,0,0.392081737,0.381864623,0.111111111,0.0651341,0.049808429,0,0,0.217,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,17.1,1.55,2
2016/04/01,2016/04/02,2016/04/03,서울,강서구갑,서울강서구갑,0.318,0.269,0.116,0,0.082,0,0,0.405095541,0.342675159,0.147770701,0,0.104458599,0,0,0.215,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,504,13,1.38,3
2016/04/01,2016/04/02,2016/04/03,서울,동작구갑,서울동작구갑,0.303,0.255,0.153,0,0,0,0,0.426160338,0.358649789,0.215189873,0,0,0,0,0.289,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,506,12,1.45,3
2016/03/31,2016/04/02,2016/04/03,서울,강남구을,서울강남구을,0.452,0.301,0,0,0.044,0,0,0.567126725,0.377666248,0,0,0.055207026,0,0,0.203,리얼미터,MBN,유선RDD,전화면접,510,7.4,2.17,3
2016/03/31,2016/04/02,2016/04/03,부산,부산진구갑,부산부산진구갑,0.556,0.306,0,0,0.033,0,0,0.62122905,0.341899441,0,0,0.036871508,0,0,0.105,한길리서치센터,"부산MBC,부산KBS",유선RDD,전화면접,700,8.9,2.44,2
2016/04/02,2016/04/03,2016/04/03,부산,북구강서구갑,부산북구강서구갑,0.354,0.389,0,0,0,0,0,0.476446837,0.523553163,0,0,0,0,0,0.257,한국사회여론연구소,부산일보,유선RDD,ARS,709,20,2.33,3
2016/03/31,2016/04/02,2016/04/03,부산,북구강서구갑,부산북구강서구갑,0.418,0.423,0,0,0,0,0,0.497027348,0.502972652,0,0,0,0,0,0.159,리얼미터,MBN,유선RDD,전화면접,515,12.6,2.47,3
2016/04/01,2016/04/02,2016/04/03,대구,동구갑,대구동구갑,0.365,0,0,0,0.436,0,0,0.4556804,0,0,0,0.5443196,0,0,0.199,포커스컴퍼니,문화일보,유선RDD,전화면접,500,11.9,2,3
2016/04/01,2016/04/02,2016/04/03,대구,동구갑,대구동구갑,0.385,0,0,0,0.384,0,0,0.500650195,0,0,0,0.499349805,0,0,0.231,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,10.3,2.29,3
2016/04/03,2016/04/03,2016/04/03,대구,북구갑,대구북구갑,0.523,0.064,0.042,0,0.276,0,0,0.577900552,0.070718232,0.04640884,0,0.304972376,0,0,0.095,폴스미스,"매일신문,TBC",유선RDD,ARS,776,1.7,2.48,2
2016/04/01,2016/04/02,2016/04/03,대구,수성구갑,대구수성구갑,0.309,0.603,0,0,0,0,0,0.338815789,0.661184211,0,0,0,0,0,0.088,포커스컴퍼니,문화일보,유선RDD,전화면접,500,12.2,1.94,2
2016/04/02,2016/04/03,2016/04/03,인천,중구동구강화군옹진군,인천중구동구강화군옹진군,0.309,0,0.116,0.146,0.318,0,0,0.347581552,0,0.13048369,0.164229471,0.357705287,0,0,0.111,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,511,3.5,2.02,4
2016/04/02,2016/04/03,2016/04/03,인천,남동구갑,인천남동구갑,0.328,0.332,0.124,0,0,0,0,0.418367347,0.423469388,0.158163265,0,0,0,0,0.216,모노커뮤니케이션즈,인천일보,유선/스마트폰앱혼합,ARS,501,3.4,2.16,3
2016/04/01,2016/04/02,2016/04/03,인천,남동구갑,인천남동구갑,0.29,0.403,0.106,0,0,0,0,0.362953692,0.504380476,0.132665832,0,0,0,0,0.201,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,505,11.5,1.43,3
2016/04/02,2016/04/03,2016/04/03,인천,부평구갑,인천부평구갑,0.306,0.176,0.222,0,0.104,0,0,0.378712871,0.217821782,0.274752475,0,0.128712871,0,0,0.192,모노커뮤니케이션즈,인천일보,유선/스마트폰앱혼합,ARS,547,4.4,2.34,4
2016/04/01,2016/04/02,2016/04/03,인천,계양구갑,인천계양구갑,0.308,0.34,0.155,0,0,0,0,0.383561644,0.423412204,0.193026152,0,0,0,0,0.197,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,503,14.1,1.24,3
2016/04/01,2016/04/02,2016/04/03,인천,계양구을,인천계양구을,0.295,0.402,0.162,0,0,0,0,0.343422584,0.46798603,0.188591385,0,0,0,0,0.141,포커스컴퍼니,문화일보,유선RDD,전화면접,500,6.6,1.92,3
2016/04/02,2016/04/03,2016/04/03,인천,서구갑,인천서구갑,0.496,0.27,0.06,0,0.032,0,0,0.578088578,0.314685315,0.06993007,0,0.037296037,0,0,0.142,모노커뮤니케이션즈,인천일보,유선/스마트폰앱혼합,ARS,500,3.5,1.87,3
2016/04/01,2016/04/02,2016/04/03,인천,서구을,인천서구을,0.359,0.341,0.111,0,0,0,0,0.442663379,0.420468557,0.136868064,0,0,0,0,0.189,포커스컴퍼니,문화일보,유선RDD,전화면접,500,7.8,1.97,3
2016/04/01,2016/04/02,2016/04/03,광주,동구남구갑,광주동구남구갑,0.021,0.209,0.444,0,0.124,0.018,0,0.025735294,0.256127451,0.544117647,0,0.151960784,0.022058824,0,0.184,밀워드브라운,광주KBS,유선RDD,전화면접,510,12.2,1.7,3
2016/04/01,2016/04/02,2016/04/03,광주,동구남구을,광주동구남구을,0.033,0.32,0.448,0,0,0,0,0.041198502,0.399500624,0.559300874,0,0,0,0,0.199,밀워드브라운,광주KBS,유선RDD,전화면접,746,11.4,1.7,3
2016/04/01,2016/04/02,2016/04/03,광주,서구갑,광주서구갑,0.023,0.316,0.394,0.016,0,0,0,0.03070761,0.421895861,0.526034713,0.021361816,0,0,0,0.251,밀워드브라운,광주KBS,유선RDD,전화면접,513,10.7,1.7,3
2016/04/01,2016/04/02,2016/04/03,광주,서구을,광주서구을,0.019,0.29,0.427,0.052,0.062,0,0,0.022352941,0.341176471,0.502352941,0.061176471,0.072941176,0,0,0.15,밀워드브라운,광주KBS,유선RDD,전화면접,510,11.4,1.6,2
2016/04/01,2016/04/02,2016/04/03,광주,북구갑,광주북구갑,0,0.198,0.511,0,0.051,0,0,0,0.260526316,0.672368421,0,0.067105263,0,0,0.24,밀워드브라운,광주KBS,유선RDD,전화면접,513,10.8,1.6,3
2016/04/01,2016/04/02,2016/04/03,광주,북구을,광주북구을,0.027,0.291,0.351,0,0.035,0.012,0,0.037709497,0.406424581,0.490223464,0,0.048882682,0.016759777,0,0.284,밀워드브라운,광주KBS,유선RDD,전화면접,515,10.7,1.5,3
2016/04/01,2016/04/02,2016/04/03,광주,광산구갑,광주광산구갑,0.04,0.277,0.377,0.039,0,0,0,0.054570259,0.377899045,0.514324693,0.053206003,0,0,0,0.267,밀워드브라운,광주KBS,유선RDD,전화면접,510,11.3,1.4,2
2016/03/31,2016/04/02,2016/04/03,광주,광산구갑,광주광산구갑,0.049,0.237,0.436,0.025,0,0,0,0.065595716,0.317269076,0.583668005,0.033467202,0,0,0,0.253,리얼미터,MBN,유선RDD,전화면접,507,10.7,2.3,3
2016/04/01,2016/04/02,2016/04/03,광주,광산구을,광주광산구을,0.024,0.391,0.361,0.023,0.026,0,0,0.029090909,0.473939394,0.437575758,0.027878788,0.031515152,0,0,0.175,밀워드브라운,광주KBS,유선RDD,전화면접,713,12.6,1.4,3
2016/04/02,2016/04/03,2016/04/03,대전,서구을,대전서구을,0.403,0.246,0.1,0.083,0,0,0,0.484375,0.295673077,0.120192308,0.099759615,0,0,0,0.168,충청한길리서치,대전일보,유선/스마트폰앱혼합,ARS,500,4.1,1.3,2
2016/04/02,2016/04/03,2016/04/03,세종,세종특별자치시,세종세종특별자치시,0.334,0.11,0.084,0,0.299,0,0,0.403869407,0.133010883,0.101571947,0,0.361547763,0,0,0.173,충청한길리서치,대전일보,유선/스마트폰앱혼합,ARS,510,4.6,1.4,2
2016/04/02,2016/04/03,2016/04/03,경기,수원시을,경기수원시을,0.319,0.375,0.131,0.024,0,0,0,0.37573616,0.441696113,0.154299176,0.028268551,0,0,0,0.151,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,509,2.3,1.71,3
2016/04/02,2016/04/03,2016/04/03,경기,수원시을,경기수원시을,0.265,0.236,0.084,0,0,0,0,0.452991453,0.403418803,0.143589744,0,0,0,0,0.415,마크로밀엠브레인,김상민,유선RDD,전화면접,501,8.4,1.88,3
2016/04/02,2016/04/03,2016/04/03,경기,수원시무,경기수원시무,0.383,0.337,0.126,0,0,0,0,0.452718676,0.398345154,0.14893617,0,0,0,0,0.154,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,513,2,1.76,3
2016/04/01,2016/04/02,2016/04/03,경기,수원시무,경기수원시무,0.35,0.41,0,0,0,0,0,0.460526316,0.539473684,0,0,0,0,0,0.24,포커스컴퍼니,문화일보,유선RDD,전화면접,500,6.7,1.9,3
2016/04/02,2016/04/03,2016/04/03,경기,수원시무,경기수원시무,0.295,0.459,0.08,0,0,0,0,0.353717026,0.550359712,0.095923261,0,0,0,0,0.166,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,507,11.7,1.61,3
2016/04/02,2016/04/03,2016/04/03,경기,성남시중원구,경기성남시중원구,0.364,0.326,0.152,0,0,0,0,0.432304038,0.387173397,0.180522565,0,0,0,0,0.158,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,515,2.2,1.81,4
2016/04/01,2016/04/02,2016/04/03,경기,부천시원미구을,경기부천시원미구을,0.343,0.305,0.138,0,0,0,0,0.436386768,0.388040712,0.175572519,0,0,0,0,0.214,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,503,3.3,1.8,4
2016/04/02,2016/04/03,2016/04/03,경기,안산시상록구갑,경기안산시상록구갑,0.332,0.252,0.178,0,0.063,0,0,0.402424242,0.305454545,0.215757576,0,0.076363636,0,0,0.175,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,515,2.3,1.48,4
2016/04/01,2016/04/02,2016/04/03,경기,고양시갑,경기고양시갑,0.359,0.097,0,0.353,0,0,0,0.443757726,0.119901112,0,0.436341162,0,0,0,0.191,리얼미터,"CBS,국민일보",유선/스마트폰앱혼합,ARS,505,3.7,2.38,4
2016/04/01,2016/04/02,2016/04/03,경기,남양주시병,경기남양주시병,0.528,0.265,0.102,0,0,0,0,0.589944134,0.296089385,0.11396648,0,0,0,0,0.105,경기동부신문,경기동부신문,유선RDD,ARS,506,0.8,2.5,2
2016/04/01,2016/04/02,2016/04/03,경기,용인시정,경기용인시정,0.355,0.396,0.069,0,0,0,0,0.432926829,0.482926829,0.084146341,0,0,0,0,0.18,포커스컴퍼니,문화일보,유선RDD,전화면접,500,7.6,2,3
2016/04/01,2016/04/02,2016/04/03,경기,용인시정,경기용인시정,0.354,0.424,0.088,0,0,0,0,0.408775982,0.48960739,0.101616628,0,0,0,0,0.134,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,507,12,1.51,3
2016/04/02,2016/04/03,2016/04/03,경기,파주시갑,경기파주시갑,0.4042,0.409,0.0979,0,0,0,0,0.443639557,0.448907914,0.10745253,0,0,0,0,0.0889,윈스리서치,"파주에서,파주인,파주시대신문",유선/스마트폰앱혼합,ARS,540,1.2,2.06,3
2016/04/02,2016/04/03,2016/04/03,경기,파주시을,경기파주시을,0.4161,0.2554,0,0,0.238,0,0,0.457504123,0.280813634,0,0,0.261682243,0,0,0.0905,윈스리서치,"파주에서,파주인,파주시대신문",유선/스마트폰앱혼합,ARS,616,1.4,2.06,3
2016/04/02,2016/04/03,2016/04/03,경기,김포시갑,경기김포시갑,0.444,0.393,0,0,0,0,0,0.53046595,0.46953405,0,0,0,0,0,0.163,리얼미터,김포데일리,유선/스마트폰앱혼합,ARS,504,3.7,2.16,3
2016/04/02,2016/04/03,2016/04/03,경기,김포시갑,경기김포시갑,0.249,0.35,0,0,0,0,0,0.415692821,0.584307179,0,0,0,0,0,0.401,한국CNR,경인일보,유선/인터넷혼합,전화면접,506,21.2,1.64,3
2016/04/02,2016/04/03,2016/04/03,경기,김포시을,경기김포시을,0.458,0.284,0.111,0,0,0,0,0.536928488,0.332942556,0.130128957,0,0,0,0,0.147,리얼미터,김포데일리,유선/스마트폰앱혼합,ARS,511,2.2,2.35,3
2016/04/03,2016/04/03,2016/04/03,충북,제천시단양군,충북제천시단양군,0.492,0.185,0.042,0,0,0,0,0.684283727,0.257301808,0.058414465,0,0,0,0,0.281,한국갤럽조사연구소,KBS청주,유선RDD,전화면접,512,22.1,1.97,2
2016/03/30,2016/04/01,2016/04/02,서울,종로구,서울종로구,0.415,0.399,0.064,0.032,0,0,0,0.456043956,0.438461538,0.07032967,0.035164835,0,0,0,0.09,리얼미터,서울경제,유선RDD,전화면접,209,9.6,2.41,2
2016/04/01,2016/04/02,2016/04/02,서울,종로구,서울종로구,0.449,0.356,0.046,0.012,0,0,0,0.5202781,0.412514484,0.053302433,0.013904983,0,0,0,0.137,리서치앤리서치,MBC,유선RDD,전화면접,500,4.7,1.85,2
2016/03/30,2016/04/01,2016/04/02,서울,용산구,서울용산구,0.361,0.322,0.108,0.036,0,0,0,0.436517533,0.389359129,0.130592503,0.043530834,0,0,0,0.173,리얼미터,서울경제,유선RDD,전화면접,282,3.5,2.2,3
2016/04/01,2016/04/02,2016/04/02,서울,용산구,서울용산구,0.4,0.308,0.102,0.023,0,0,0,0.480192077,0.369747899,0.12244898,0.027611044,0,0,0,0.167,포커스컴퍼니,문화일보,유선RDD,전화면접,500,9.4,2,3
2016/04/01,2016/04/02,2016/04/02,서울,용산구,서울용산구,0.362,0.325,0.075,0.026,0,0,0,0.459390863,0.412436548,0.095177665,0.032994924,0,0,0,0.212,리서치앤리서치,MBC,유선RDD,전화면접,500,5.7,1.51,2
2016/04/01,2016/04/02,2016/04/02,서울,용산구,서울용산구,0.352,0.319,0.093,0.022,0,0,0,0.44783715,0.405852417,0.118320611,0.027989822,0,0,0,0.214,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,13.4,2.07,2
2016/04/01,2016/04/02,2016/04/02,서울,용산구,서울용산구,0.347,0.331,0.099,0.039,0,0,0,0.425245098,0.405637255,0.121323529,0.047794118,0,0,0,0.184,리얼미터,"CBS,국민일보",유선/스마트폰앱혼합,ARS,511,5.1,2.06,3
2016/03/30,2016/04/01,2016/04/02,서울,노원구병,서울노원구병,0.311,0.136,0.428,0.027,0,0,0,0.344789357,0.150776053,0.474501109,0.029933481,0,0,0,0.098,리얼미터,서울경제,유선RDD,전화면접/ARS,508,5.6,2.35,3
